1/31/2018 10:40:38 AM
4.834597,1.215872,5.204833
4.834409,1.215775,5.204836
4.834283,1.215753,5.204821
4.834211,1.21581,5.204648
4.833972,1.215839,5.20493
4.833794,1.215752,5.20525
4.83389,1.215629,5.205579
4.833941,1.215346,5.205703
4.833943,1.215212,5.205777
4.834238,1.215008,5.205982
4.834458,1.21484,5.20612
4.834675,1.214615,5.206237
4.835001,1.214404,5.206347
4.83543,1.214245,5.20663
4.835753,1.214008,5.20697
4.835961,1.213776,5.207231
4.836193,1.213615,5.207253
4.836497,1.213581,5.207169
4.836592,1.213527,5.206989
4.836544,1.213495,5.206659
4.836434,1.213519,5.206214
4.83602,1.213565,5.20569
4.835809,1.213655,5.20541
4.835633,1.213649,5.205212
4.835632,1.213595,5.205173
4.835432,1.213639,5.205518
4.835377,1.21358,5.205611
4.835093,1.213394,5.205873
4.834962,1.213117,5.205908
4.834826,1.212873,5.206106
4.834822,1.212633,5.206347
4.834743,1.212522,5.206642
4.834813,1.212124,5.207099
4.834951,1.211832,5.207435
4.8351,1.21168,5.208038
4.835304,1.211427,5.208376
4.835505,1.211172,5.208722
4.835744,1.210652,5.20874
4.835874,1.210415,5.209058
4.835918,1.210262,5.209147
4.836023,1.210195,5.209282
4.836163,1.210127,5.209329
4.836144,1.210024,5.2095
4.836282,1.209849,5.209654
4.836366,1.209857,5.209828
4.836246,1.209764,5.210317
4.836221,1.209556,5.210795
4.836165,1.209428,5.211257
4.836127,1.20931,5.211804
4.836036,1.209218,5.212339
4.835939,1.209105,5.212836
4.835818,1.20899,5.213361
4.835581,1.209227,5.214141
4.83555,1.209281,5.214626
4.835554,1.209277,5.215261
4.835697,1.209083,5.215698
4.835754,1.209087,5.21619
4.83584,1.209096,5.216642
4.835831,1.20902,5.216942
4.835821,1.209081,5.217337
4.835571,1.209122,5.217769
4.835498,1.20922,5.218337
4.835632,1.209229,5.21881
4.83564,1.20923,5.219173
4.835634,1.209246,5.219559
4.835614,1.209171,5.220151
4.835699,1.209145,5.22061
4.835692,1.209386,5.221183
4.835704,1.209351,5.221646
4.835919,1.209394,5.221981
4.836082,1.209319,5.222253
4.836347,1.209418,5.222555
4.836621,1.209468,5.223015
4.836853,1.209495,5.22334
4.836966,1.209535,5.223523
4.836975,1.209619,5.223663
4.837121,1.209729,5.223811
4.837227,1.209846,5.223806
4.837357,1.209929,5.223811
4.837522,1.209875,5.223815
4.837523,1.209907,5.223869
4.837485,1.209992,5.22395
4.83758,1.210249,5.224157
4.837585,1.210355,5.224143
4.837644,1.210309,5.224091
4.837681,1.210382,5.22414
4.837728,1.210473,5.224187
4.837586,1.210538,5.224256
4.837691,1.210657,5.224365
4.837729,1.210674,5.224488
4.837875,1.210914,5.224771
4.837798,1.211006,5.224747
4.83777,1.211115,5.22471
4.837833,1.211066,5.22463
4.837802,1.211147,5.224607
4.837755,1.211166,5.22468
4.837503,1.211213,5.224559
4.837438,1.211235,5.224515
4.837395,1.211223,5.224462
4.837352,1.211384,5.224593
4.837286,1.211384,5.22452
4.837237,1.211283,5.224561
4.837384,1.211046,5.224338
4.837386,1.210987,5.224246
4.837371,1.210943,5.224164
4.837446,1.210887,5.224021
4.837413,1.210844,5.223842
4.837442,1.210812,5.223653
4.83749,1.210733,5.223497
4.837646,1.210708,5.223313
4.837654,1.210622,5.223163
4.837608,1.210755,5.223138
4.837434,1.210704,5.222866
4.837429,1.21067,5.222612
4.837259,1.210813,5.222511
4.837342,1.210805,5.222287
4.837362,1.210806,5.222065
4.83732,1.210572,5.221579
4.837383,1.210568,5.221325
4.837428,1.210631,5.220973
4.837591,1.210583,5.220724
4.837673,1.210626,5.220463
4.83773,1.210661,5.220192
4.837986,1.2106,5.219908
4.837982,1.210606,5.219575
4.838079,1.21072,5.219106
4.838056,1.210923,5.218931
4.838024,1.210932,5.218551
4.838058,1.210869,5.218317
4.838011,1.210731,5.217861
4.838148,1.210686,5.217583
4.83828,1.210587,5.217389
4.838376,1.210637,5.21734
4.838568,1.210553,5.217183
4.838738,1.210455,5.217028
4.83882,1.210431,5.216928
4.838859,1.210335,5.216737
4.838851,1.210158,5.216646
4.838955,1.209975,5.21633
4.838976,1.209913,5.216016
4.839022,1.209855,5.215696
4.839018,1.209869,5.215552
4.839117,1.209788,5.215338
4.839169,1.209784,5.215041
4.839255,1.209639,5.214808
4.83952,1.209581,5.21463
4.839485,1.20953,5.214417
4.839488,1.209599,5.214448
4.839515,1.209527,5.214353
4.839513,1.209477,5.214367
4.83954,1.209543,5.214419
4.839655,1.209548,5.214429
4.83962,1.209544,5.214376
4.839733,1.20948,5.214223
4.839958,1.209551,5.214171
4.840096,1.20969,5.214018
4.840261,1.209563,5.213734
4.840234,1.209661,5.213616
4.840318,1.209848,5.213444
4.840383,1.209966,5.213432
4.840479,1.210061,5.21348
4.840551,1.210137,5.213624
4.840635,1.210443,5.214067
4.84067,1.210513,5.214279
4.840552,1.210526,5.214544
4.840624,1.210309,5.214569
4.840638,1.2103,5.214836
4.840603,1.210265,5.215128
4.840473,1.210321,5.21555
4.840546,1.210332,5.215862
4.840454,1.210307,5.216189
4.840307,1.210318,5.216551
4.840117,1.210288,5.216866
4.839966,1.210347,5.217113
4.83981,1.210319,5.217484
4.839633,1.210218,5.217931
4.839408,1.210141,5.218353
4.839177,1.210117,5.218824
4.838712,1.209965,5.219254
4.838516,1.209859,5.219715
4.83824,1.209839,5.220148
4.837958,1.209738,5.22047
4.83754,1.209731,5.220632
4.837342,1.209662,5.22091
4.837303,1.209614,5.221107
4.837075,1.209521,5.221229
4.836866,1.209493,5.221376
4.836766,1.209393,5.221388
4.836646,1.209294,5.22137
4.836623,1.209312,5.221486
4.83665,1.209139,5.221437
4.836782,1.208926,5.221375
4.83689,1.208576,5.221108
4.836965,1.208398,5.220904
4.837121,1.208147,5.220684
4.837276,1.207777,5.22029
4.837268,1.207566,5.219822
4.837306,1.207299,5.219465
4.837403,1.206949,5.219045
4.837414,1.206713,5.218571
4.837509,1.206419,5.218166
4.837499,1.20619,5.21778
4.83752,1.205916,5.217334
4.837647,1.205635,5.216834
4.837691,1.205394,5.216417
4.837659,1.205033,5.216089
4.837738,1.204754,5.215659
4.837613,1.204749,5.215364
4.837448,1.204497,5.214855
4.837144,1.204308,5.21433
4.836979,1.204063,5.21383
4.836917,1.203898,5.213387
4.836591,1.203729,5.21293
4.836354,1.203542,5.212476
4.835982,1.203448,5.211952
4.835563,1.203318,5.21153
4.835144,1.203105,5.211117
4.834867,1.202859,5.210861
4.83438,1.202656,5.210506
4.833896,1.202541,5.210303
4.833344,1.202255,5.210033
4.832807,1.20199,5.209706
4.832339,1.201722,5.209399
4.831918,1.201477,5.209082
4.831569,1.201137,5.208818
4.831012,1.200921,5.20863
4.830507,1.200572,5.208278
4.830034,1.200205,5.207993
4.829372,1.199838,5.207602
4.828544,1.199484,5.20696
4.827825,1.199085,5.206391
