1/31/2018 2:02:33 PM
5.094141,1.153717,4.862985
5.094648,1.163593,4.861578
5.094957,1.174076,4.860414
5.094985,1.184509,4.859421
5.095433,1.195473,4.858531
5.09552,1.206496,4.858199
5.095428,1.217123,4.857599
5.09433,1.227977,4.857379
5.093215,1.23875,4.857042
5.09128,1.24998,4.857363
5.08941,1.260494,4.857377
5.087806,1.271075,4.857758
5.085925,1.281024,4.858178
5.083707,1.290842,4.858732
5.081526,1.300461,4.859755
5.078829,1.309553,4.861121
5.076032,1.318303,4.862585
5.072977,1.32664,4.864339
5.070135,1.334867,4.866183
5.066582,1.342309,4.868257
5.06336,1.349645,4.870419
5.060537,1.356542,4.872384
5.057755,1.363439,4.874574
5.054923,1.369944,4.876842
5.052249,1.375882,4.879352
5.049595,1.381917,4.882001
5.047078,1.387387,4.884897
5.044637,1.392239,4.887403
5.042176,1.397124,4.890138
5.039464,1.401675,4.89277
5.036821,1.405747,4.895541
5.034411,1.409714,4.898362
5.031794,1.413667,4.900939
5.029465,1.416808,4.903146
5.027106,1.420357,4.905247
5.024371,1.423317,4.906763
5.02204,1.425873,4.908298
5.019788,1.428501,4.910245
5.01769,1.43054,4.912423
5.015979,1.43175,4.914729
5.014235,1.433144,4.916979
5.012635,1.433848,4.919155
5.011698,1.434205,4.921615
5.010808,1.434374,4.924043
5.010289,1.4336,4.925932
5.010263,1.432769,4.927827
5.010512,1.431994,4.929597
5.010578,1.431518,4.931422
5.011507,1.430961,4.933138
5.012456,1.430645,4.934602
5.013652,1.430381,4.935746
5.014672,1.430056,4.936522
5.015593,1.43005,4.937652
5.016715,1.430231,4.938743
5.017478,1.430276,4.939665
5.018036,1.430197,4.940385
5.018384,1.429821,4.941075
5.018781,1.429085,4.941483
5.019145,1.428613,4.942172
5.019166,1.428044,4.942398
5.019515,1.427365,4.943196
5.019862,1.426785,4.944104
5.020209,1.425899,4.94436
5.02049,1.425253,4.945297
5.020863,1.424735,4.946197
5.021533,1.424091,4.946613
5.022058,1.423733,4.947278
5.022548,1.423309,4.947949
5.02296,1.422823,4.948684
5.023501,1.422215,4.94906
5.023817,1.421761,4.949785
5.024062,1.421651,4.950407
5.024266,1.421397,4.951269
5.024485,1.421163,4.952098
5.024677,1.420797,4.952211
5.024748,1.420669,4.95295
5.024841,1.420685,4.953746
5.025224,1.42063,4.954212
5.02526,1.420594,4.955009
5.025173,1.420551,4.955773
5.025256,1.420467,4.956014
5.025067,1.420433,4.956502
5.024844,1.42034,4.956918
5.025182,1.420435,4.956995
5.025015,1.420526,4.957282
5.024932,1.420713,4.957589
5.025074,1.420891,4.957282
5.025043,1.421396,4.957261
5.02495,1.421716,4.957259
5.025026,1.421914,4.957309
5.024996,1.422146,4.956714
5.024684,1.422292,4.956604
5.024778,1.422411,4.955698
5.024501,1.422524,4.955464
5.024284,1.422641,4.955155
5.024278,1.422814,4.954134
5.024164,1.423005,4.953977
5.024103,1.423259,4.953949
5.024134,1.423464,4.953995
5.024261,1.423673,4.953552
5.024153,1.423842,4.953508
5.024325,1.424165,4.953072
5.02418,1.424328,4.953097
5.023976,1.424475,4.953249
5.024086,1.424523,4.952657
5.023737,1.424552,4.952866
5.023426,1.424604,4.952971
5.023301,1.424517,4.952733
5.022978,1.424537,4.952865
5.022678,1.42467,4.953211
5.02259,1.424951,4.95329
5.022445,1.425213,4.953512
5.022278,1.42544,4.953745
