1/31/2018 10:16:31 AM
4.791789,1.275203,4.549312
4.792141,1.274626,4.548935
4.792451,1.273962,4.548562
4.792825,1.273195,4.548461
4.793351,1.272465,4.54821
4.793781,1.271656,4.54791
4.794379,1.270901,4.547581
4.79497,1.270148,4.547235
4.795318,1.269531,4.546788
4.795777,1.269145,4.545631
4.796309,1.268581,4.544918
4.796969,1.267856,4.543966
4.797536,1.267331,4.543132
4.798215,1.266533,4.542851
4.798827,1.265755,4.542776
4.799468,1.264864,4.542624
4.800181,1.263912,4.542745
4.800663,1.263213,4.542852
4.801152,1.26253,4.542719
4.801653,1.261707,4.542638
4.802114,1.260982,4.542661
4.80255,1.260364,4.542618
4.803175,1.259456,4.542953
4.803921,1.258143,4.543654
4.804656,1.256635,4.544643
4.805633,1.255056,4.546188
4.8067,1.253144,4.547735
4.807628,1.25109,4.549233
4.808708,1.249374,4.551033
4.809289,1.247949,4.552414
4.810023,1.246515,4.553509
4.810841,1.245036,4.554407
4.811909,1.243307,4.555284
4.813215,1.241745,4.555338
4.814708,1.239623,4.555584
4.816507,1.237333,4.555352
4.818312,1.235287,4.554832
4.82,1.232856,4.55411
4.822191,1.230516,4.553746
4.824461,1.227603,4.553173
4.826618,1.224805,4.552488
4.828869,1.222023,4.551583
4.8311,1.219012,4.549948
4.833577,1.216072,4.547877
4.836191,1.212938,4.545592
4.83934,1.209712,4.54221
4.84291,1.206004,4.538498
4.846298,1.202182,4.534375
4.850016,1.198404,4.528485
4.853271,1.195116,4.523371
4.856457,1.192403,4.517913
4.859272,1.189755,4.513444
4.86256,1.187215,4.507954
4.866075,1.18497,4.501559
4.869221,1.183024,4.494232
4.872383,1.181964,4.485991
4.8751,1.181453,4.476757
4.877952,1.181274,4.467223
4.880419,1.181871,4.456666
4.882542,1.18359,4.446236
4.884469,1.186559,4.435131
4.885621,1.190141,4.424293
4.886663,1.193264,4.413622
4.887289,1.197914,4.402333
4.887533,1.20297,4.391415
4.886724,1.208539,4.380765
4.885851,1.214791,4.370519
4.884561,1.222069,4.360774
4.882765,1.228712,4.350681
4.880694,1.236455,4.340816
4.878204,1.244482,4.331446
4.875081,1.25236,4.322514
4.872485,1.260131,4.313811
4.86918,1.268392,4.305425
4.864894,1.276975,4.297849
4.860607,1.286044,4.29057
4.856244,1.294775,4.283545
4.850586,1.304295,4.278356
4.845781,1.312919,4.272682
4.84035,1.322193,4.268248
4.83498,1.330867,4.263809
4.828846,1.339627,4.261191
4.822668,1.348257,4.257816
4.816284,1.356609,4.254749
4.810256,1.364601,4.252854
4.804501,1.372445,4.250682
4.798828,1.380283,4.24994
4.792943,1.387668,4.24997
4.787062,1.395083,4.250107
4.781698,1.402386,4.250187
4.775718,1.409079,4.250908
4.769974,1.415617,4.251499
4.764971,1.422373,4.252363
4.759747,1.428666,4.254361
4.754491,1.434728,4.256275
4.749417,1.440429,4.258226
4.744596,1.445786,4.261013
4.740219,1.450655,4.264273
4.73573,1.455608,4.267107
4.731157,1.459931,4.271028
4.726697,1.464988,4.275478
4.722549,1.469749,4.279312
4.718595,1.473764,4.283306
4.714832,1.477627,4.287432
4.711522,1.481382,4.29157
4.707875,1.48497,4.295562
4.704235,1.487713,4.299557
4.700303,1.490612,4.303475
4.695716,1.49299,4.307023
4.691268,1.495092,4.310404
4.686913,1.496805,4.313685
4.682345,1.49879,4.316913
4.67862,1.500351,4.320314
4.675414,1.50203,4.324033
4.672424,1.503602,4.327785
4.668997,1.504905,4.331149
4.665593,1.506063,4.334149
4.662007,1.506891,4.336479
4.658702,1.507474,4.337998
4.655748,1.508159,4.339316
4.652961,1.508855,4.340623
4.650452,1.509523,4.342097
4.648261,1.510051,4.343633
4.646037,1.510509,4.345337
4.644261,1.510567,4.347131
4.64238,1.510618,4.348643
4.640479,1.510296,4.349719
