1/31/2018 3:07:26 PM
5.287025,1.689846,5.129522
5.288333,1.688665,5.129319
5.289613,1.687511,5.129063
5.290933,1.686326,5.128777
5.292281,1.685088,5.128429
5.293624,1.683799,5.128058
5.294958,1.682528,5.127718
5.296209,1.681279,5.127294
5.297362,1.680043,5.126934
5.298423,1.678761,5.126414
5.299579,1.677471,5.126029
5.300639,1.676392,5.125647
5.30179,1.675288,5.125175
5.30303,1.674292,5.12459
5.304121,1.673307,5.1241
5.305194,1.672331,5.123602
5.306226,1.671399,5.12312
5.307177,1.670513,5.122614
5.308105,1.669634,5.122076
5.308921,1.66894,5.121428
5.309673,1.668175,5.120915
5.310551,1.667458,5.120437
5.311313,1.666706,5.119942
5.311941,1.666146,5.119504
5.312523,1.665534,5.118882
5.313225,1.664974,5.118413
5.313797,1.664544,5.117981
5.314503,1.664081,5.117529
5.315175,1.663515,5.117147
5.315561,1.663153,5.116791
5.315995,1.662706,5.116341
5.316253,1.662338,5.115884
5.316411,1.662078,5.115568
5.316775,1.661789,5.115217
5.317004,1.661448,5.114889
5.317255,1.66119,5.114409
5.317492,1.661056,5.114031
5.317691,1.66107,5.11357
5.317849,1.660981,5.113139
5.317914,1.660975,5.112743
5.317973,1.660931,5.112484
5.317873,1.661148,5.112338
5.317803,1.6612,5.111977
5.317791,1.661361,5.111596
5.317793,1.661403,5.11116
5.317783,1.661607,5.110756
5.317779,1.661757,5.110425
5.317706,1.661955,5.110158
5.317657,1.662125,5.109863
5.317635,1.662351,5.109493
5.317438,1.662613,5.109308
5.31734,1.662683,5.109222
5.317109,1.662856,5.108976
5.317098,1.662889,5.108581
5.316982,1.662961,5.108441
5.316772,1.663128,5.108229
5.316729,1.663222,5.107894
5.31671,1.663421,5.107691
5.316751,1.663533,5.107489
5.316665,1.663724,5.107361
5.316523,1.663847,5.107105
5.316506,1.663979,5.106948
5.31648,1.664089,5.106805
5.316383,1.664078,5.106742
5.316279,1.664185,5.106647
5.316223,1.664296,5.106657
5.31621,1.66432,5.106549
5.316131,1.664354,5.106503
5.316118,1.664338,5.106425
5.316225,1.664234,5.106634
5.316325,1.664191,5.106584
5.316383,1.664132,5.106558
5.316381,1.664094,5.106495
5.316417,1.664103,5.10651
5.316399,1.66428,5.106705
5.316688,1.66435,5.106797
5.316937,1.664357,5.106835
5.317117,1.664353,5.10686
5.317126,1.664287,5.106897
5.317264,1.664309,5.106977
5.317315,1.664337,5.106937
5.317338,1.664472,5.106982
5.317126,1.66472,5.107037
5.316863,1.665107,5.107232
5.31659,1.665483,5.107162
5.316267,1.665933,5.10722
5.315991,1.666326,5.107209
5.315575,1.666948,5.10727
5.31494,1.66767,5.107433
5.314119,1.668573,5.107649
5.313096,1.669804,5.107852
5.3118,1.671137,5.108179
5.310508,1.672718,5.108608
5.309201,1.674537,5.10895
5.307834,1.676433,5.109455
5.306339,1.678502,5.110041
5.304714,1.680605,5.110582
5.303052,1.682937,5.11116
5.301299,1.685292,5.111724
5.299345,1.687789,5.112353
5.29726,1.690367,5.113044
5.294961,1.693089,5.113799
5.292672,1.695746,5.114527
5.290113,1.698583,5.115258
5.28772,1.701354,5.115895
5.285235,1.70414,5.116548
5.28261,1.706946,5.117172
5.280019,1.709698,5.117723
5.277587,1.712453,5.118432
5.274824,1.715203,5.118961
5.272173,1.717889,5.119332
5.269639,1.720585,5.119674
5.267116,1.723185,5.11996
5.264772,1.725713,5.120303
5.262379,1.72801,5.120591
5.26014,1.730281,5.120692
5.257972,1.732305,5.120548
5.25595,1.734434,5.120429
5.253974,1.736315,5.120275
5.25224,1.737954,5.11985
5.250518,1.739575,5.119621
5.249039,1.741048,5.119226
5.247632,1.742508,5.118867
5.246384,1.743789,5.118343
5.245116,1.744971,5.117856
5.24438,1.745729,5.117032
5.243515,1.746461,5.116576
5.242751,1.747258,5.116019
5.242313,1.747696,5.115219
5.242007,1.748104,5.114597
